CreationTime,InsertionTime,CreationDate,CreationHour,ReceivingHost,ProductsReceived,BytesReceived,Latency,CountyCode,StateCode,State
20180630233903,20180630233904,0630,23,uva,6661,344130145,0.249348,29203,44,VA
20180630233903,20180630233904,0630,23,wisc,6661,344130145,0.250836,48113,47,WI
20180630233954,20180630233954,0630,23,uva,6664,345422432,0.812127,29203,44,VA
20180630234025,20180630234026,0630,23,uva,10274,3000672852,0.788997,29203,44,VA
20180630234026,20180630234026,0630,23,wisc,6665,346065020,0.247399,48113,47,WI
20180630234029,20180630234033,0630,23,wisc,10280,3019171839,3.328425,48113,47,WI
20180630234126,20180630234127,0630,23,uva,12126,3147208892,0.044755,29203,44,VA
20180630234126,20180630234126,0630,23,uva,8401,408689242,0.041255,29203,44,VA
20180630234150,20180630234150,0630,23,wisc,8473,411386587,0.039413,48113,47,WI
20180630234156,20180630234156,0630,23,wisc,12196,3156482813,0.294699,48113,47,WI
20180630234157,20180630234158,0630,23,uva,8474,412490962,1.388773,29203,44,VA
20180630234240,20180630234240,0630,23,uva,12215,3169260449,0.698645,29203,44,VA
20180630234240,20180630234241,0630,23,wisc,8475,412572451,1.122451,48113,47,WI
20180630234302,20180630234302,0630,23,wisc,12223,3173496878,0.082642,48113,47,WI
20180630234356,20180630234356,0630,23,wisc,8478,413019793,0.121531,48113,47,WI
20180630234356,20180630234356,0630,23,uva,8478,413019793,0.120004,29203,44,VA
20180630234404,20180630234404,0630,23,uva,12234,3181001113,0.078155,29203,44,VA
20180630234427,20180630234427,0630,23,wisc,12241,3185333945,0.039938,48113,47,WI
20180630234508,20180630234509,0630,23,uva,8484,415185798,0.040487,29203,44,VA
20180630234508,20180630234509,0630,23,wisc,8484,415185798,0.042001,48113,47,WI
20180630234542,20180630234542,0630,23,uva,12259,3245755939,0.084153,29203,44,VA
20180630234557,20180630234558,0630,23,wisc,12264,3249528806,0.743342,48113,47,WI
20180630234626,20180630234626,0630,23,uva,8486,415290291,0.335899,29203,44,VA
20180630234626,20180630234626,0630,23,wisc,8486,415290291,0.337409,48113,47,WI
20180630234712,20180630234712,0630,23,uva,12289,3266619298,0.044891,29203,44,VA
20180630234712,20180630234712,0630,23,wisc,12289,3266619298,0.046429,48113,47,WI
20180630234744,20180630234744,0630,23,wisc,8487,416255878,0.249939,48113,47,WI
20180630234826,20180630234826,0630,23,wisc,12305,3277742376,0.248907,48113,47,WI
20180630234828,20180630234829,0630,23,uva,8488,416319388,0.572198,29203,44,VA
20180630234842,20180630234843,0630,23,uva,12309,3281042951,0.583355,29203,44,VA
20180630234943,20180630234943,0630,23,wisc,12322,3290852739,0.075883,48113,47,WI
20180630234943,20180630234943,0630,23,wisc,8493,416897526,0.111764,48113,47,WI
20180630235000,20180630235001,0630,23,uva,8495,418077323,0.550579,29203,44,VA
20180630235002,20180630235002,0630,23,uva,12327,3294009681,0.085752,29203,44,VA
20180630235042,20180630235043,0630,23,wisc,8506,420800021,0.100466,48113,47,WI
20180630235042,20180630235043,0630,23,uva,8506,420800021,0.098899,29203,44,VA
20180630235103,20180630235103,0630,23,uva,12476,3345574510,0.161323,29203,44,VA
20180630235103,20180630235103,0630,23,wisc,12476,3345574510,0.162798,48113,47,WI
20180630235238,20180630235238,0630,23,wisc,8553,443815047,0.521573,48113,47,WI
20180630235238,20180630235238,0630,23,uva,8553,443815047,0.488741,29203,44,VA
20180630235240,20180630235241,0630,23,uva,12795,3619552641,0.206144,29203,44,VA
20180630235240,20180630235241,0630,23,wisc,12795,3619552641,0.207621,48113,47,WI
20180630235304,20180630235304,0630,23,wisc,16,2354765,0.132227,48113,47,WI
20180630235344,20180630235344,0630,23,wisc,13228,3841559480,0.206711,48113,47,WI
20180630235344,20180630235345,0630,23,wisc,8646,462423348,0.225586,48113,47,WI
20180630235347,20180630235347,0630,23,uva,17,2624058,0.12899,29203,44,VA
20180630235356,20180630235356,0630,23,uva,8660,466542771,0.196021,29203,44,VA
20180630235400,20180630235400,0630,23,uva,13357,3889172239,0.042764,29203,44,VA
20180630235455,20180630235455,0630,23,wisc,8746,491239272,0.246794,48113,47,WI
20180630235457,20180630235457,0630,23,uva,20,3344983,0.295916,29203,44,VA
20180630235457,20180630235457,0630,23,wisc,20,3344983,0.297358,48113,47,WI
20180630235502,20180630235502,0630,23,wisc,13834,4117192409,0.258428,48113,47,WI
20180630235517,20180630235517,0630,23,uva,8751,494089881,0.174384,29203,44,VA
20180630235518,20180630235519,0630,23,uva,13930,4181649771,0.213713,29203,44,VA
20180630235607,20180630235608,0630,23,wisc,14165,4359420698,0.561869,48113,47,WI
20180630235607,20180630235607,0630,23,wisc,8791,513044095,0.286857,48113,47,WI
20180630235607,20180630235607,0630,23,wisc,23,3491095,0.285036,48113,47,WI
20180630235620,20180630235620,0630,23,uva,27,3721478,0.274934,29203,44,VA
20180630235625,20180630235626,0630,23,uva,14441,4424065392,0.537271,29203,44,VA
20180630235625,20180630235625,0630,23,uva,8946,520908524,0.596178,29203,44,VA
20180630235655,20180630235656,0630,23,uva,30,5411855,0.73134,29203,44,VA
20180630235655,20180630235656,0630,23,wisc,30,5411855,0.730813,48113,47,WI
20180630235733,20180630235734,0630,23,wisc,15122,4669744215,0.720542,48113,47,WI
20180630235734,20180630235735,0630,23,wisc,9205,556058057,1.013629,48113,47,WI
20180630235741,20180630235741,0630,23,uva,9225,557839279,0.328338,29203,44,VA
20180630235741,20180630235742,0630,23,uva,15170,4691407618,0.586272,29203,44,VA
20180630235842,20180630235843,0630,23,wisc,9812,602053348,1.447598,48113,47,WI
20180630235843,20180630235844,0630,23,wisc,16083,4891285592,0.62603,48113,47,WI
20180630235858,20180630235859,0630,23,uva,35,5582263,0.522391,29203,44,VA
20180630235859,20180630235859,0630,23,uva,16145,4951533084,0.746315,29203,44,VA
20180630235900,20180630235900,0630,23,uva,9825,606736128,0.026293,29203,44,VA
20180630235903,20180630235904,0630,23,uva,37,5654806,0.319458,29203,44,VA
20180630235903,20180630235904,0630,23,wisc,37,5654806,0.32095,48113,47,WI
20180630235956,20180630235956,0630,23,wisc,10579,643905532,0.154951,48113,47,WI
20180630235956,20180630235957,0630,23,wisc,17410,5119674710,0.081172,48113,47,WI
20180630235959,20180701000000,0630,23,uva,17461,5130279691,0.125627,29203,44,VA
20180630235959,20180630235959,0630,23,uva,10613,646275710,0.130582,29203,44,VA
20180630235959,20180701000000,0630,23,wisc,17461,5130279691,0.127125,48113,47,WI
20180630235959,20180630235959,0630,23,wisc,10613,646275710,0.132071,48113,47,WI
20180701000012,20180701000012,0701,00,uva,150,10802456,0.19916,29203,44,VA
20180701000013,20180701000013,0701,00,uva,133,31165447,0.250558,29203,44,VA
20180701000058,20180701000059,0701,00,wisc,768,184773733,0.120063,48113,47,WI
20180701000058,20180701000058,0701,00,wisc,414,35638580,0.234446,48113,47,WI
20180701000138,20180701000139,0701,00,uva,435,47943644,0.690352,29203,44,VA
20180701000142,20180701000143,0701,00,uva,993,350167174,0.708781,29203,44,VA
20180701000216,20180701000217,0701,00,wisc,1318,481133618,0.181671,48113,47,WI
20180701000216,20180701000216,0701,00,wisc,519,59233118,0.140309,48113,47,WI
20180701000253,20180701000253,0701,00,uva,1251,95051037,0.07791,29203,44,VA
20180701000254,20180701000254,0701,00,uva,2245,541813913,0.033449,29203,44,VA
20180701000318,20180701000319,0701,00,wisc,1428,109075032,0.838677,48113,47,WI
20180701000325,20180701000326,0701,00,wisc,2554,655789665,0.845509,48113,47,WI
20180701000352,20180701000353,0701,00,uva,3,1011186,0.423569,29203,44,VA
20180701000357,20180701000358,0701,00,uva,2970,773851374,0.089356,29203,44,VA
20180701000357,20180701000357,0701,00,uva,1641,128707827,0.083224,29203,44,VA
20180701000424,20180701000424,0701,00,wisc,11,1365604,0.310466,48113,47,WI
20180701000442,20180701000442,0701,00,wisc,3595,912627842,0.10166,48113,47,WI
20180701000442,20180701000443,0701,00,wisc,2038,150017532,0.111098,48113,47,WI
20180701000445,20180701000446,0701,00,uva,12,1492554,0.745844,29203,44,VA
20180701000445,20180701000446,0701,00,wisc,12,1492554,1.178179,48113,47,WI
20180701000510,20180701000510,0701,00,uva,2187,161640673,0.597776,29203,44,VA
20180701000512,20180701000513,0701,00,uva,3896,1026165008,0.589426,29203,44,VA
20180701000602,20180701000603,0701,00,wisc,2335,182751790,0.123779,48113,47,WI
20180701000608,20180701000609,0701,00,wisc,4390,1200152489,0.54828,48113,47,WI
20180701000636,20180701000636,0701,00,uva,4471,1299025304,0.173549,29203,44,VA
20180701000638,20180701000638,0701,00,uva,2342,189630045,0.067387,29203,44,VA
20180701000725,20180701000725,0701,00,wisc,4558,1313839148,0.062761,48113,47,WI
20180701000738,20180701000738,0701,00,wisc,2414,193882934,0.206173,48113,47,WI
20180701000738,20180701000738,0701,00,uva,2415,194208792,0.223212,29203,44,VA
20180701000752,20180701000752,0701,00,uva,4563,1319253524,0.457216,29203,44,VA
20180701000844,20180701000845,0701,00,wisc,17,1671969,0.169457,48113,47,WI
20180701000844,20180701000845,0701,00,uva,17,1671969,0.167985,29203,44,VA
20180701000853,20180701000854,0701,00,wisc,2460,200886626,1.014129,48113,47,WI
20180701000853,20180701000853,0701,00,uva,2460,200886626,0.713155,29203,44,VA
20180701000907,20180701000908,0701,00,wisc,4684,1442212061,1.554334,48113,47,WI
20180701000919,20180701000920,0701,00,uva,18,2818335,0.659194,29203,44,VA
20180701000919,20180701000920,0701,00,wisc,18,2818335,0.659624,48113,47,WI
20180701000919,20180701000920,0701,00,uva,4718,1489612563,0.597152,29203,44,VA
20180701000955,20180701000956,0701,00,wisc,2465,205563687,0.790218,48113,47,WI
20180701000955,20180701000955,0701,00,uva,2465,205563687,0.543622,29203,44,VA
20180701001011,20180701001011,0701,00,wisc,4776,1554713426,0.092426,48113,47,WI
20180701001039,20180701001040,0701,00,uva,4778,1557522748,0.637912,29203,44,VA
20180701001110,20180701001111,0701,00,wisc,2470,207281090,0.798075,48113,47,WI
20180701001119,20180701001120,0701,00,wisc,4850,1658645558,1.06817,48113,47,WI
20180701001205,20180701001205,0701,00,uva,2473,207697815,0.138243,29203,44,VA
20180701001211,20180701001211,0701,00,uva,4890,1683267754,0.243146,29203,44,VA
20180701001221,20180701001221,0701,00,uva,19,3999860,0.605836,29203,44,VA
20180701001221,20180701001221,0701,00,wisc,19,3999860,0.618485,48113,47,WI
20180701001240,20180701001241,0701,00,wisc,5001,1789287688,0.533046,48113,47,WI
20180701001240,20180701001240,0701,00,wisc,2503,217447845,0.168452,48113,47,WI
20180701001243,20180701001243,0701,00,uva,2504,217522110,0.708182,29203,44,VA
20180701001341,20180701001341,0701,00,uva,5019,1805893882,0.617144,29203,44,VA
20180701001404,20180701001405,0701,00,wisc,2506,219856835,0.746547,48113,47,WI
20180701001409,20180701001411,0701,00,wisc,5056,1848086519,1.528975,48113,47,WI
20180701001505,20180701001506,0701,00,wisc,20,5160825,0.866348,48113,47,WI
20180701001505,20180701001505,0701,00,uva,20,5160825,0.608286,29203,44,VA
20180701001507,20180701001508,0701,00,uva,5131,1947896181,0.621375,29203,44,VA
20180701001507,20180701001507,0701,00,uva,2520,226755278,0.632089,29203,44,VA
20180701001516,20180701001517,0701,00,wisc,2524,231098983,0.940082,48113,47,WI
20180701001517,20180701001518,0701,00,wisc,5159,1987926896,0.863463,48113,47,WI
20180701001529,20180701001529,0701,00,uva,2527,236171807,0.333267,29203,44,VA
20180701001613,20180701001613,0701,00,uva,5213,2043104478,0.051575,29203,44,VA
20180701001629,20180701001629,0701,00,wisc,2528,237714225,0.644793,48113,47,WI
20180701001642,20180701001643,0701,00,wisc,5219,2050014207,0.99335,48113,47,WI
20180701001656,20180701001657,0701,00,uva,2529,237763862,0.26777,29203,44,VA
20180701001719,20180701001720,0701,00,uva,5229,2055160251,0.621789,29203,44,VA
20180701001742,20180701001743,0701,00,wisc,2533,241764350,0.278591,48113,47,WI
20180701001742,20180701001743,0701,00,uva,2533,241764350,0.277186,29203,44,VA
20180701001744,20180701001744,0701,00,wisc,22,5273083,0.263137,48113,47,WI
20180701001744,20180701001744,0701,00,uva,22,5273083,0.261735,29203,44,VA
20180701001800,20180701001801,0701,00,wisc,5317,2168309484,1.196906,48113,47,WI
20180701001827,20180701001827,0701,00,uva,5323,2172327776,0.646632,29203,44,VA
20180701001915,20180701001915,0701,00,wisc,2541,250754397,0.18254,48113,47,WI
20180701001918,20180701001919,0701,00,wisc,5407,2279289228,0.219013,48113,47,WI
20180701001929,20180701001929,0701,00,uva,2542,250803923,0.039606,29203,44,VA
20180701001944,20180701001944,0701,00,uva,5416,2284118405,0.081325,29203,44,VA
20180701002001,20180701002001,0701,00,wisc,2543,251095869,0.340471,48113,47,WI
20180701002027,20180701002028,0701,00,wisc,5434,2301261861,1.037824,48113,47,WI
20180701002049,20180701002050,0701,00,uva,23,5908301,0.677245,29203,44,VA
20180701002049,20180701002050,0701,00,wisc,23,5908301,1.21864,48113,47,WI
20180701002101,20180701002101,0701,00,uva,5513,2402974731,0.663712,29203,44,VA
20180701002115,20180701002115,0701,00,uva,2556,260110795,0.122741,29203,44,VA
20180701002130,20180701002132,0701,00,wisc,2558,260227261,1.218511,48113,47,WI
20180701002145,20180701002146,0701,00,wisc,5516,2404536554,0.677229,48113,47,WI
20180701002202,20180701002202,0701,00,uva,2560,260858141,0.169564,29203,44,VA
20180701002217,20180701002218,0701,00,uva,5543,2436343288,0.973698,29203,44,VA
20180701002301,20180701002302,0701,00,wisc,5621,2530432235,1.176464,48113,47,WI
20180701002313,20180701002314,0701,00,wisc,2566,264435789,1.12549,48113,47,WI
20180701002318,20180701002319,0701,00,uva,2569,267611617,0.58726,29203,44,VA
20180701002325,20180701002327,0701,00,uva,5660,2581191002,1.361379,29203,44,VA
20180701002402,20180701002402,0701,00,wisc,2574,270884225,0.182625,48113,47,WI
20180701002418,20180701002418,0701,00,wisc,5720,2645032955,0.080837,48113,47,WI
20180701002433,20180701002433,0701,00,uva,2588,273275808,0.051115,29203,44,VA
20180701002446,20180701002447,0701,00,uva,5745,2651581751,0.783404,29203,44,VA
20180701002536,20180701002536,0701,00,wisc,2596,279648530,0.042793,48113,47,WI
20180701002536,20180701002536,0701,00,uva,2596,279648530,0.041427,29203,44,VA
20180701002550,20180701002550,0701,00,wisc,5853,2767907831,0.283684,48113,47,WI
20180701002618,20180701002618,0701,00,uva,5860,2772916370,0.274506,29203,44,VA
20180701002719,20180701002719,0701,00,wisc,5880,2785782617,0.032726,48113,47,WI
20180701002731,20180701002731,0701,00,uva,5882,2787108034,0.595328,29203,44,VA
20180701002819,20180701002819,0701,00,uva,2598,279820556,0.064401,29203,44,VA
20180701002819,20180701002819,0701,00,wisc,2598,279820556,0.065842,48113,47,WI
20180701002820,20180701002820,0701,00,uva,5902,2801521477,0.67419,29203,44,VA
20180701002833,20180701002835,0701,00,wisc,5903,2803159636,1.982901,48113,47,WI
20180701002948,20180701002949,0701,00,wisc,2604,283153796,0.588603,48113,47,WI
20180701002948,20180701002949,0701,00,uva,2604,283153796,0.553788,29203,44,VA
20180701003003,20180701003003,0701,00,wisc,5921,2815619256,0.078336,48113,47,WI
20180701003003,20180701003003,0701,00,uva,5921,2815619256,0.076995,29203,44,VA
20180701003102,20180701003103,0701,00,wisc,2636,285462520,0.187903,48113,47,WI
20180701003105,20180701003105,0701,00,wisc,5967,2831114365,0.029236,48113,47,WI
20180701003106,20180701003106,0701,00,uva,24,5932569,0.152018,29203,44,VA
20180701003106,20180701003106,0701,00,wisc,24,5932569,0.153445,48113,47,WI
20180701003114,20180701003115,0701,00,uva,6428,2851480444,0.123766,29203,44,VA
20180701003114,20180701003114,0701,00,uva,3169,304610935,0.120376,29203,44,VA
20180701003209,20180701003209,0701,00,wisc,6697,2871109365,0.119399,48113,47,WI
20180701003220,20180701003220,0701,00,wisc,3476,316874117,0.289653,48113,47,WI
20180701003226,20180701003226,0701,00,uva,4223,319258831,0.097038,29203,44,VA
20180701003234,20180701003234,0701,00,uva,7264,2877751650,0.174059,29203,44,VA
20180701003340,20180701003340,0701,00,wisc,7428,2933903471,0.036173,48113,47,WI
20180701003350,20180701003352,0701,00,wisc,4251,324678782,1.483414,48113,47,WI
20180701003352,20180701003352,0701,00,uva,4252,325652452,0.288095,29203,44,VA
20180701003356,20180701003356,0701,00,uva,7431,2934600572,0.027585,29203,44,VA
20180701003452,20180701003452,0701,00,wisc,4263,330385762,0.087232,48113,47,WI
20180701003456,20180701003456,0701,00,wisc,7475,2950205423,0.082038,48113,47,WI
20180701003522,20180701003522,0701,00,uva,4264,330435293,0.0403,29203,44,VA
20180701003522,20180701003522,0701,00,uva,7478,2950392815,0.035845,29203,44,VA
20180701003606,20180701003606,0701,00,uva,4265,330507282,0.207681,29203,44,VA
20180701003606,20180701003606,0701,00,wisc,4265,330507282,0.209072,48113,47,WI
20180701003620,20180701003620,0701,00,wisc,7497,2961055048,0.034341,48113,47,WI
20180701003659,20180701003659,0701,00,uva,7509,2973252918,0.0735,29203,44,VA
20180701003739,20180701003739,0701,00,wisc,4266,330761673,0.205108,48113,47,WI
20180701003755,20180701003755,0701,00,wisc,7516,2977746313,0.039365,48113,47,WI
20180701003827,20180701003827,0701,00,uva,7534,3005884579,0.209246,29203,44,VA
20180701003836,20180701003837,0701,00,uva,4269,331246125,0.055664,29203,44,VA
20180701003854,20180701003855,0701,00,wisc,4273,333282924,0.628945,48113,47,WI
20180701003920,20180701003924,0701,00,wisc,7572,3103355980,4.414024,48113,47,WI
20180701003941,20180701003941,0701,00,uva,4275,333393786,0.50749,29203,44,VA
20180701003951,20180701003956,0701,00,uva,7579,3157936999,4.516012,29203,44,VA
20180701004022,20180701004022,0701,00,uva,4277,334419800,0.034942,29203,44,VA
20180701004022,20180701004022,0701,00,wisc,4277,334419800,0.036414,48113,47,WI
20180701004038,20180701004039,0701,00,wisc,7605,3202439160,0.651075,48113,47,WI
20180701004057,20180701004058,0701,00,uva,7610,3204472560,0.711209,29203,44,VA
20180701004201,20180701004202,0701,00,wisc,7633,3212776196,0.074888,48113,47,WI
20180701004201,20180701004201,0701,00,wisc,4289,338546137,0.102295,48113,47,WI
20180701004226,20180701004226,0701,00,uva,4290,338595613,0.037559,29203,44,VA
20180701004239,20180701004239,0701,00,uva,7637,3215104467,0.045914,29203,44,VA
20180701004240,20180701004240,0701,00,wisc,4291,338657277,0.310585,48113,47,WI
20180701004240,20180701004240,0701,00,uva,4291,338657277,0.309101,29203,44,VA
20180701004324,20180701004324,0701,00,wisc,7653,3225517805,0.349898,48113,47,WI
20180701004408,20180701004413,0701,00,uva,7666,3250847579,5.31525,29203,44,VA
20180701004413,20180701004415,0701,00,wisc,4293,338829686,2.233074,48113,47,WI
20180701004425,20180701004426,0701,00,wisc,7678,3292829048,0.609187,48113,47,WI
20180701004527,20180701004528,0701,00,uva,4297,339084321,0.282013,29203,44,VA
20180701004528,20180701004529,0701,00,uva,7691,3302081447,1.227671,29203,44,VA
20180701004547,20180701004547,0701,00,wisc,7735,3303797188,0.022481,48113,47,WI
20180701004547,20180701004548,0701,00,wisc,4391,339810090,0.08937,48113,47,WI
20180701004625,20180701004625,0701,00,uva,9315,375411361,0.435027,29203,44,VA
20180701004627,20180701004627,0701,00,wisc,25,6038818,0.555783,48113,47,WI
20180701004627,20180701004627,0701,00,uva,25,6038818,0.554351,29203,44,VA
20180701004632,20180701004633,0701,00,uva,11738,3340934131,0.0499,29203,44,VA
20180701004657,20180701004658,0701,00,wisc,12084,3405084124,0.303635,48113,47,WI
20180701004657,20180701004657,0701,00,wisc,9457,383618972,0.216327,48113,47,WI
20180701004719,20180701004719,0701,00,uva,26,6058849,0.313093,29203,44,VA
20180701004754,20180701004755,0701,00,uva,12605,3616755155,0.214056,29203,44,VA
20180701004754,20180701004754,0701,00,uva,9575,398991371,0.044286,29203,44,VA
20180701004803,20180701004803,0701,00,wisc,27,6689536,0.254536,48113,47,WI
20180701004819,20180701004820,0701,00,wisc,9612,407591545,0.567976,48113,47,WI
20180701004820,20180701004821,0701,00,wisc,12782,3707390768,0.880028,48113,47,WI
20180701004913,20180701004913,0701,00,uva,30,8235834,0.328345,29203,44,VA
20180701004917,20180701004918,0701,00,uva,9704,427150952,0.76401,29203,44,VA
20180701004918,20180701004919,0701,00,uva,13110,3908301395,0.600705,29203,44,VA
20180701004919,20180701004919,0701,00,wisc,9705,427175525,0.029631,48113,47,WI
20180701004920,20180701004921,0701,00,wisc,31,8313424,0.316628,48113,47,WI
20180701004922,20180701004922,0701,00,wisc,13130,3916839593,0.278066,48113,47,WI
20180701005005,20180701005005,0701,00,uva,35,8552571,0.742969,29203,44,VA
20180701005005,20180701005005,0701,00,wisc,35,8552571,0.744436,48113,47,WI
20180701005019,20180701005020,0701,00,uva,13485,4113852853,0.166627,29203,44,VA
20180701005019,20180701005019,0701,00,uva,9780,445740108,0.199758,29203,44,VA
20180701005027,20180701005032,0701,00,wisc,13522,4141119003,4.211202,48113,47,WI
20180701005027,20180701005031,0701,00,wisc,9786,450430410,4.171762,48113,47,WI
20180701005121,20180701005122,0701,00,uva,13735,4331322775,0.228881,29203,44,VA
20180701005121,20180701005121,0701,00,uva,9831,476325302,0.219164,29203,44,VA
20180701005126,20180701005126,0701,00,wisc,36,8570284,0.194686,48113,47,WI
20180701005128,20180701005128,0701,00,wisc,9842,479366368,0.152945,48113,47,WI
20180701005132,20180701005133,0701,00,wisc,13794,4371352929,0.536401,48113,47,WI
20180701005238,20180701005239,0701,00,uva,45,8891484,0.243602,29203,44,VA
20180701005238,20180701005239,0701,00,wisc,45,8891484,0.245062,48113,47,WI
20180701005243,20180701005244,0701,00,uva,9874,493734781,0.516468,29203,44,VA
20180701005244,20180701005245,0701,00,uva,14164,4639331420,0.188046,29203,44,VA
20180701005253,20180701005253,0701,00,wisc,9877,495440635,0.580759,48113,47,WI
20180701005253,20180701005254,0701,00,wisc,14199,4666105195,0.344072,48113,47,WI
20180701005302,20180701005302,0701,00,uva,46,8967783,0.309893,29203,44,VA
20180701005302,20180701005302,0701,00,wisc,46,8967783,0.311379,48113,47,WI
20180701005348,20180701005349,0701,00,wisc,9899,507850299,0.559647,48113,47,WI
20180701005402,20180701005403,0701,00,wisc,14430,4923675899,0.641421,48113,47,WI
20180701005407,20180701005408,0701,00,uva,9901,508098852,0.689075,29203,44,VA
20180701005409,20180701005410,0701,00,uva,14455,4952684829,1.141088,29203,44,VA
20180701005425,20180701005426,0701,00,wisc,48,10366754,0.411209,48113,47,WI
20180701005455,20180701005456,0701,00,wisc,9918,523182022,0.442946,48113,47,WI
20180701005510,20180701005512,0701,00,wisc,14595,5182922336,1.485288,48113,47,WI
20180701005532,20180701005533,0701,00,uva,49,11345230,0.34298,29203,44,VA
20180701005532,20180701005533,0701,00,wisc,49,11345230,0.344511,48113,47,WI
20180701005537,20180701005538,0701,00,uva,9926,528868680,0.331278,29203,44,VA
20180701005538,20180701005539,0701,00,uva,14690,5289983414,0.69766,29203,44,VA
20180701005616,20180701005617,0701,00,wisc,14816,5427978553,0.675817,48113,47,WI
20180701005616,20180701005616,0701,00,wisc,9938,539793753,0.751602,48113,47,WI
20180701005643,20180701005643,0701,00,uva,50,11451494,0.367849,29203,44,VA
20180701005643,20180701005643,0701,00,wisc,50,11451494,0.369409,48113,47,WI
20180701005702,20180701005705,0701,00,uva,15028,5590771816,2.351908,29203,44,VA
20180701005702,20180701005703,0701,00,uva,9963,553359721,1.53581,29203,44,VA
20180701005736,20180701005736,0701,00,wisc,9976,562244926,0.739552,48113,47,WI
20180701005742,20180701005743,0701,00,wisc,15208,5738079924,0.704904,48113,47,WI
20180701005833,20180701005833,0701,00,uva,9999,572005076,0.205634,29203,44,VA
20180701005834,20180701005835,0701,00,uva,15444,5945853004,0.609643,29203,44,VA
20180701005838,20180701005839,0701,00,wisc,51,13364661,0.831906,48113,47,WI
20180701005838,20180701005839,0701,00,uva,51,13364661,0.756407,29203,44,VA
20180701005905,20180701005906,0701,00,wisc,10004,580801127,1.162803,48113,47,WI
20180701005907,20180701005908,0701,00,wisc,15527,6070873018,0.718468,48113,47,WI
20180701005932,20180701005932,0701,00,uva,10014,595692642,0.547965,29203,44,VA
20180701005935,20180701005936,0701,00,uva,15582,6175335770,1.08298,29203,44,VA
20180701005945,20180701005945,0701,00,uva,52,13414119,0.26216,29203,44,VA
20180701005945,20180701005945,0701,00,wisc,52,13414119,0.263703,48113,47,WI
20180701005956,20180701005956,0701,00,wisc,10018,598229854,0.270205,48113,47,WI
20180701005956,20180701005956,0701,00,uva,10018,598229854,0.268669,29203,44,VA
20180701005959,20180701010000,0701,00,wisc,15664,6268008481,0.593124,48113,47,WI
20180701005959,20180701010000,0701,00,uva,15664,6268008481,0.576587,29203,44,VA
20180701010014,20180701010014,0701,01,wisc,9,5341161,0.413378,48113,47,WI
20180701010021,20180701010022,0701,01,wisc,83,83110986,0.809906,48113,47,WI
20180701010028,20180701010029,0701,01,wisc,1,60887,0.348601,48113,47,WI
20180701010028,20180701010029,0701,01,uva,1,60887,0.347042,29203,44,VA
20180701010029,20180701010030,0701,01,uva,12,8237179,0.680117,29203,44,VA
20180701010036,20180701010038,0701,01,uva,117,142477640,1.35909,29203,44,VA
20180701010121,20180701010122,0701,01,wisc,20,18828173,0.588416,48113,47,WI
20180701010123,20180701010124,0701,01,wisc,215,321674834,0.590341,48113,47,WI
20180701010156,20180701010156,0701,01,uva,44,30358744,0.102684,29203,44,VA
20180701010157,20180701010158,0701,01,uva,334,445024760,1.539126,29203,44,VA
20180701010157,20180701010157,0701,01,uva,5,250002,0.564058,29203,44,VA
20180701010220,20180701010221,0701,01,wisc,8,391470,0.669318,48113,47,WI
20180701010237,20180701010238,0701,01,wisc,859,518006199,0.120847,48113,47,WI
20180701010237,20180701010237,0701,01,wisc,504,58591228,0.123598,48113,47,WI
20180701010245,20180701010245,0701,01,wisc,10,531241,0.316998,48113,47,WI
20180701010245,20180701010245,0701,01,uva,10,531241,0.315429,29203,44,VA
20180701010251,20180701010251,0701,01,uva,730,70128034,0.105418,29203,44,VA
20180701010300,20180701010302,0701,01,uva,1207,600125027,1.829716,29203,44,VA
20180701010348,20180701010349,0701,01,wisc,747,91836965,0.71495,48113,47,WI
20180701010355,20180701010356,0701,01,wisc,1340,808078302,0.91659,48113,47,WI
20180701010405,20180701010406,0701,01,uva,750,94804587,0.626527,29203,44,VA
20180701010412,20180701010413,0701,01,uva,1397,874561688,0.632912,29203,44,VA
20180701010455,20180701010456,0701,01,wisc,765,112104297,0.947266,48113,47,WI
20180701010456,20180701010457,0701,01,wisc,1521,1033961579,1.194016,48113,47,WI
20180701010515,20180701010516,0701,01,uva,2270,1062874411,1.174644,29203,44,VA
20180701010515,20180701010517,0701,01,uva,1333,116891186,1.178065,29203,44,VA
20180701010542,20180701010543,0701,01,uva,13,1827160,0.906636,29203,44,VA
20180701010542,20180701010543,0701,01,wisc,13,1827160,0.903348,48113,47,WI
20180701010552,20180701010552,0701,01,wisc,2198,149212830,0.152106,48113,47,WI
20180701010612,20180701010612,0701,01,wisc,3111,1175779597,0.094295,48113,47,WI
20180701010618,20180701010619,0701,01,uva,2201,153708337,0.666239,29203,44,VA
20180701010618,20180701010618,0701,01,uva,3123,1191546786,0.667188,29203,44,VA
20180701010734,20180701010735,0701,01,uva,2215,165070650,0.908425,29203,44,VA
20180701010734,20180701010735,0701,01,wisc,2215,165070650,0.865103,48113,47,WI
20180701010736,20180701010737,0701,01,uva,3216,1311817651,0.756309,29203,44,VA
20180701010741,20180701010742,0701,01,wisc,3232,1335962321,0.806214,48113,47,WI
20180701010745,20180701010745,0701,01,uva,14,1887482,0.272324,29203,44,VA
20180701010840,20180701010841,0701,01,uva,2224,172489729,0.302094,29203,44,VA
